DEPTH,PHIE,SWE,VSH,PERM_TIM,GR,CALI,RHOB,ILD,NPHI
3698.748,0.048,0.363,0.446,0.014,72.79519653,12.19839954,2.29640007,1.95720005,27.52809906
3698.9004,0.044,0.392,0.42,0.01,71.38690186,12.13920021,2.298399925,1.928799987,27.51749992
3699.51,0.058,0.286,0.688,0.035,83.21219635,12.10449982,2.307899952,1.611999989,27.86109924
3699.6624,0.06,0.353,0.594,0.039,79.57550049,12.10529995,2.2973001,1.508399963,27.76429939
3699.8148,0.054,0.409,0.537,0.023,77.14250183,12.18659973,2.299799919,1.439800024,27.91860008
3699.9672,0.034,0.478,0.484,0.003,74.70359802,12.14700031,2.318500042,1.37440002,26.12470055
3700.1196,0.052,0.4,0.593,0.02,79.54920197,12.12800026,2.307399988,1.335800052,27.63800049
3700.7292,0.045,1,0.102,0.01,45.59970093,12.14459992,2.236900091,1.222300053,28.13579941
3700.8816,0.049,1,0.104,0.016,45.91989899,12.11380005,2.232300043,1.223700047,27.4314003
3701.034,0.063,1,0.1,0.05,45.33300018,12.11499977,2.213099957,1.225200057,27.38100052
3701.1864,0.061,1,0.086,0.042,43.53649902,12.09609985,2.211800098,1.262899995,27.77260017
3701.3388,0.051,1,0.071,0.02,41.38570023,12.13580036,2.218600035,1.228199959,27.37420082
3701.9484,0.065,1,0.074,0.055,41.8117981,12.09210014,2.203000069,1.276900053,25.81889916
3702.1008,0.056,1,0.09,0.029,44.03430176,12.08530045,2.218800068,1.355200052,25.87070084
3702.2532,0.063,1,0.099,0.049,45.17359924,12.08430004,2.213000059,1.396600008,26.22050095
3702.4056,0.049,1,0.108,0.016,46.40100098,12.08549976,2.232899904,1.398000002,26.23999977
3702.558,0.038,1,0.116,0.005,47.32590103,12.08670044,2.249500036,1.479200006,26.15649986
3703.1676,0.068,0.842,0.168,0.069,53.14179993,12.09150028,2.225500107,2.003400087,27.69440079
3703.32,0.062,0.695,0.215,0.047,57.46239853,12.09270001,2.242500067,2.004899979,27.69099999
3703.4724,0.053,0.568,0.247,0.022,60.16619873,12.09399986,2.26060009,2.200000048,27.06809998
3703.6248,0.048,0.461,0.309,0.014,64.68370056,12.09519959,2.277699947,2.207299948,27.02219963
3703.7772,0.052,0.268,0.529,0.021,76.79029846,12.09640026,2.300800085,2.241899967,26.0699997
3704.3868,0.02,0.182,1.0,0.0,99.43659973,12.1012001,2.326200008,1.753600001,26.16390038
3704.5392,0.016,0.199,1.0,0.0,100.4425964,12.10239983,2.337199926,1.611099958,25.83029938
3704.6916,0,1,1.0,0.0,106.3254013,12.10359955,2.357300043,1.508900046,24.77490044
3704.844,0,1,1.0,0.0,110.4721985,12.12489986,2.395400047,1.38199997,25.2682991
3704.9964,0,1,1.0,0.0,107.7886963,12.12609959,2.388499975,1.302899957,26.72489929
3705.606,0.069,1,0.138,0.075,49.99039841,12.11079979,2.216500044,1.389500022,27.49410057
3705.7584,0.073,1,0.127,0.096,48.69400024,12.15229988,2.208499908,1.391000032,26.80209923
3705.9108,0.066,1,0.124,0.06,48.32300186,12.1534996,2.216799974,1.392500043,26.61109924
3706.0632,0.073,1,0.127,0.096,48.64319992,12.15410042,2.208499908,1.433899999,26.67130089
3706.2156,0.056,1,0.137,0.029,49.87179947,12.1559,2.232599974,1.515100002,27.00740051
3706.8252,0,1,0.152,0.0,51.45270157,12.16069984,2.305900097,1.680600047,17.42379952
3707.13,0,1,0.103,0.0,45.74549866,12.2638998,2.399399996,1.723500013,16.67410088
3707.2824,0,1,0.113,0.0,47.00999832,12.26509953,2.353800058,1.804800034,17.40360069
3707.4348,0.031,0.92,0.179,0.002,54.24890137,12.17210007,2.273699999,1.886100054,24.26210022
3708.0444,0.037,0.311,0.463,0.005,73.65720367,12.19050026,2.3118999,2.211199999,25.68560028
3708.1968,0.037,0.341,0.404,0.004,70.54889679,12.17150021,2.305099964,2.306200028,26.49729919
3708.3492,0.03,0.351,0.37,0.002,68.55449677,12.18019962,2.309499979,2.45359993,27.33919907
3708.5016,0.041,0.287,0.429,0.007,71.89369965,12.17389965,2.30250001,2.579299927,27.26869965
3708.654,0.051,0.213,0.555,0.019,77.93139648,12.17510033,2.305000067,2.696000099,27.46910095
3709.2636,0.015,0.138,0.831,0.0,88.01909638,12.15979958,2.37319994,2.781899929,26.74869919
3709.416,0,1,0.812,0.0,87.41329956,12.15439987,2.394299984,2.823400021,25.88479996
3709.5684,0,1,0.907,0.0,90.27670288,12.14770031,2.418800116,2.864799976,25.5970993
3709.7208,0,1,1.0,0.0,94.29940033,12.1633997,2.411299944,2.866300106,26.05540085
3709.8732,0,1,1.0,0.0,97.43730164,12.23579979,2.424200058,2.867799997,26.43759918
3710.4828,0,1,0.669,0.0,82.52510071,12.22980022,2.398799896,3.033600092,27.46389961
3710.6352,0,1,0.736,0.0,84.93250275,12.19069958,2.386100054,3.035099983,27.28860092
3710.7876,0,1,0.918,0.0,90.58280182,12.21210003,2.425600052,3.03670001,24.80319977
3710.94,0,1,1.0,0.0,101.1316986,12.31120014,2.450299978,2.958400011,24.78689957
3711.0924,0,1,1.0,0.0,105.4309006,12.37559986,2.444600105,2.880100012,26.1093998
3711.702,0,1,1.0,0.0,97.64389801,12.94439983,2.457600117,2.886199951,28.40620041
3711.8544,0.002,1,1.0,0.0,98.86969757,12.7045002,2.415400028,2.887700081,28.40279961
3712.0068,0,1,1.0,0.0,98.2826004,12.45059967,2.437599897,2.85800004,27.88369942
3712.1592,0,1,1.0,0.0,96.84470367,12.2833004,2.457600117,2.756000042,27.55929947
3712.3116,0,1,1.0,0.0,95.17250061,12.3046999,2.438299894,2.534300089,27.49180031
3712.9212,0,1,1.0,0.0,98.38590241,12.48890019,2.492599964,1.673900008,26.5821991
3713.0736,0,1,1.0,0.0,97.19470215,12.66460037,2.483099937,1.465199947,27.19510078
3713.226,0,1,1.0,0.0,95.29419708,12.67440033,2.465600014,1.344400048,27.07649994
3713.3784,0,1,0.867,0.0,89.11039734,12.51920033,2.436199904,1.300699949,26.86759949
3713.5308,0,1,0.501,0.0,75.49849701,12.38010025,2.403800011,1.187700033,27.04439926
3714.1404,0.062,1,0.047,0.045,37.50490189,12.15789986,2.19659996,1.153699994,27.81060028
3714.2928,0.07,1,0.027,0.078,33.95940018,12.22729969,2.178100109,1.155200005,27.82519913
3714.4452,0.062,1,0.029,0.044,34.21760178,12.20059967,2.189199925,1.156700015,27.62249947
3714.5976,0.055,1,0.032,0.026,34.83980179,12.20180035,2.199300051,1.198099971,27.39999962
3714.75,0.048,1,0.03,0.014,34.51890183,12.16279984,2.20720005,1.199599981,27.4368
3715.512,0.041,1,0.023,0.007,33.13539887,12.16880035,2.21239996,1.264299989,24.74670029
3715.6644,0.046,1,0.019,0.012,32.27640152,12.15180016,2.203999996,1.255300045,24.34410095
3715.8168,0.05,1,0.025,0.018,33.49969864,12.23330021,2.201299906,1.25909996,24.4109993
3715.9692,0.057,1,0.051,0.03,38.09360123,12.14939976,2.204400063,1.27610004,24.40769959
3716.7312,0.016,1,0.055,0.0,38.81760025,12.16259956,2.256400108,1.354400039,24.34630013
3716.8836,0.02,1,0.046,0.0,37.24710083,12.16289997,2.247800112,1.42019999,24.32760048
3717.036,0.026,1,0.043,0.001,36.78089905,12.16059971,2.24000001,1.501600027,24.74819946
3717.1884,0.03,1,0.044,0.002,37.00019836,12.16180039,2.235599995,1.503100038,24.97389984
3717.9504,0.037,1,0.103,0.004,45.73189926,12.10990048,2.247100115,1.541399956,25.86520004
3718.1028,0.026,1,0.126,0.001,48.56959915,12.16899967,2.267499924,1.512099981,24.04529953
3718.2552,0.031,1,0.17,0.002,53.31510162,12.17020035,2.272000074,1.513599992,23.17359924
3718.4076,0.037,1,0.184,0.005,54.73419952,12.19159985,2.26760006,1.55369997,22.93280029
3719.1696,0.086,0.349,0.435,0.197,72.21730042,12.1573,2.247900009,2.042099953,26.71570015
3719.322,0.085,0.304,0.465,0.188,73.74459839,12.17860031,2.252599955,2.203500032,26.79719925
3719.4744,0.077,0.261,0.51,0.123,75.93740082,12.15970039,2.267299891,2.364900112,26.85300064
3719.6268,0.073,0.2,0.618,0.094,80.54750061,12.18099976,2.283600092,2.566200018,25.61619949
3798.57,0.017,0.162,1.0,0.0,94.71160126,11.60350037,2.305099964,1.969599962,48.84859848
3798.7224,0.008,0.156,1.0,0.0,90.49590302,11.51119995,2.355000019,2.05189991,46.53329849
3798.8748,0,1,0.782,0.0,73.55919647,10.52260017,2.448199987,2.366699934,45.64849854
3799.0272,0,1,0.726,0.0,71.37689972,10.20119953,2.478399992,2.886199951,37.47290039
3799.6368,0,1,0.475,0.0,59.61149979,10.20100021,2.403399944,3.991300106,33.1882019
3799.7892,0,1,0.462,0.0,58.88290024,10.44760037,2.389199972,3.993299961,33.61869812
3799.9416,0,1,0.489,0.0,60.37990189,10.28849983,2.39289999,3.995199919,36.29639816
3800.094,0,1,0.507,0.0,61.38169861,10.05459976,2.405800104,3.917599917,36.17900085
3800.2464,0,1,0.521,0.0,62.11569977,8.742400169,2.434000015,3.874300003,35.58530045
3800.856,0,1,0.038,0.0,15.81219959,8.539999962,2.39350009,4.174200058,29.40530014
3801.0084,0,1,0.058,0.0,19.80610085,8.725700378,2.425400019,4.358699799,28.76519966
3801.1608,0,1,0.08,0.0,23.51980019,8.878299713,2.457999945,4.42140007,28.83110046
3801.3132,0,1,0.104,0.0,27.23859978,8.851799965,2.46449995,4.504899979,29.19120026
3801.4656,0,1,0.142,0.0,32.37559891,8.678799629,2.462500095,4.548099995,28.41589928
3802.0752,0,1,0.223,0.0,41.26449966,8.499600411,2.500400066,5.122799873,27.00900078
3802.38,0,1,0.271,0.0,45.62379837,8.459400177,2.492399931,5.289700031,26.85239983
3802.5324,0,1,0.233,0.0,42.20439911,8.459300041,2.476599932,5.342299938,26.55260086
3802.6848,0,1,0.212,0.0,40.20220184,8.459300041,2.454099894,5.41629982,26.25790024
3803.2944,0,1,0.503,0.0,61.16569901,8.370499611,2.458800077,5.910600185,27.63319969
3803.4468,0,1,0.452,0.0,58.26689911,8.358799934,2.4454,5.993999958,27.74629974
3803.5992,0,1,0.554,0.0,63.79109955,8.358799934,2.42930007,6.077400208,28.13349915
3803.7516,0,1,0.693,0.0,70.06340027,8.358699799,2.399300098,6.343200207,27.64179993
3803.904,0,1,0.822,0.0,74.99549866,8.338600159,2.394599915,6.525300026,27.15379906
3804.5136,0.005,1,1.0,0.0,92.9394989,8.318400383,2.361399889,8.867300034,27.46330071
3804.666,0.003,1,1.0,0.0,92.58550263,8.298299789,2.363699913,9.24600029,27.69440079
3804.8184,0.013,0.029,1.0,0.0,89.33499908,8.318400383,2.347899914,10.94110012,27.67499924
3804.9708,0.021,0.027,1.0,0.0,84.45369721,8.318300247,2.332999945,11.75809956,25.40979958
3805.1232,0.032,0.025,0.949,0.002,79.25479889,8.303099632,2.315299988,13.38969994,26.25510025
3805.7328,0.041,0.026,0.67,0.007,69.09459686,8.318200111,2.295300007,18.0753994,26.31570053
3805.8852,0.033,0.028,0.63,0.003,67.3730011,8.318200111,2.304399967,18.00589943,26.15710068
3806.0376,0.024,0.04,0.456,0.001,58.55609894,8.318200111,2.309099913,17.56229973,26.38960075
3806.19,0.013,0.055,0.336,0.0,50.72750092,8.298100472,2.316400051,17.47739983,26.49609947
3806.3424,0,1,0.332,0.0,50.42630005,8.318099976,2.349999905,17.29220009,26.02230072
3806.952,0,1,0.698,0.0,70.27890015,8.31799984,2.366300106,17.4647007,24.81739998
3807.1044,0,1,0.691,0.0,69.99009705,8.338000298,2.371900082,17.46759987,25.20779991
3807.2568,0,1,0.684,0.0,69.6882019,8.331700325,2.361799955,17.56299973,25.29750061
3807.4092,0,1,0.699,0.0,70.28939819,8.338000298,2.36439991,17.91830063,25.25589943
3807.5616,0,1,0.696,0.0,70.16880035,8.337900162,2.364500046,18.03840065,25.51119995
3808.1712,0.01,0.052,0.468,0.0,59.2201004,8.337300301,2.327500105,13.23840046,25.63800049
3808.3236,0.007,0.047,0.557,0.0,63.91830063,8.337800026,2.334599972,12.24870014,26.13829994
3808.476,0,1,0.685,0.0,69.73059845,8.337800026,2.360300064,11.22630024,26.31839943
3808.6284,0,1,0.794,0.0,73.9763031,8.33769989,2.406199932,10.35449982,26.29470062
3808.7808,0,1,0.822,0.0,75.01159668,8.35779953,2.418200016,9.200300217,25.8355999
3809.3904,0,1,1.0,0.0,94.05529785,8.397800446,2.469300032,6.313099861,27.27899933
3809.5428,0,1,1.0,0.0,94.70980072,8.397800446,2.479599953,6.265900135,27.27910042
3809.6952,0,1,1.0,0.0,96.02690125,8.41779995,2.486399889,6.06430006,27.8159008
3809.8476,0,1,1.0,0.0,98.37809753,8.431799889,2.485199928,5.868299961,28.36499977
3810.0,0,1,1.0,0.0,100.6719971,8.444000244,2.489200115,5.688399792,29.13879967
3810.762,0,1,0.576,0.0,64.85359955,8.444999695,2.494199991,7.0072999,28.15880013
3810.9144,0,1,0.614,0.0,66.65859985,8.417599678,2.480200052,7.821700096,28.36179924
3811.0668,0,1,1.0,0.0,90.81269836,8.417499542,2.451400042,8.911000252,28.14909935
3811.2192,0,1,1.0,0.0,90.73130035,8.353199959,2.407299995,10.61859989,27.94039917
3811.9812,0.015,0.102,0.151,0.0,33.43920136,8.116399765,2.300600052,20.87010002,24.0855999
3812.1336,0.019,0.084,0.173,0.0,36.084301,8.17539978,2.296799898,21.99040031,24.14550018
3812.286,0.051,0.059,0.236,0.019,42.54299927,8.19659996,2.260299921,22.82430077,23.8635006
3812.4384,0.063,0.051,0.25,0.05,43.75469971,8.236700058,2.245699883,24.86190033,23.74370003
3813.2004,0.026,0.047,0.305,0.001,48.39120102,8.148099899,2.297600031,22.48880005,25.19890022
3813.3528,0.034,0.035,0.413,0.003,55.95299912,8.136300087,2.29399991,21.84140015,25.2439003
3813.5052,0.038,0.028,0.555,0.005,63.83549881,8.136199951,2.294899941,20.76119995,24.88419914
3813.6576,0.026,0.025,0.653,0.001,68.36979675,8.156299591,2.31430006,19.49749947,25.0170002
3814.4196,0.016,0.015,0.972,0.0,79.96820068,8.156100273,2.336600065,22.66020012,26.27199936
3814.572,0.02,0.016,0.891,0.0,77.37069702,8.156100273,2.328900099,23.11899948,26.38439941
3814.7244,0.032,0.024,0.551,0.002,63.62950134,8.161899567,2.302599907,24.49309921,26.18510056
3814.8768,0.052,0.032,0.401,0.021,55.20500183,8.254199982,2.269000053,24.96450043,25.90500069
3815.6388,0.058,0.024,0.53,0.033,62.54499817,8.135899544,2.268199921,24.89209938,26.35409927
3815.7912,0.056,0.014,0.959,0.03,79.56749725,8.135800362,2.283499956,23.11700058,26.57530022
3815.9436,0.03,0.016,1.0,0.002,90.71269989,8.135800362,2.307699919,20.28560066,27.03910065
3816.096,0,1,1.0,0.0,102.8359985,8.175900459,2.316200018,19.28700066,27.2098999
3816.858,0,1,0.751,0.0,72.36119843,8.33619976,2.424700022,19.70359993,24.50589943
3817.0104,0,1,0.497,0.0,60.84280014,8.206700325,2.355000019,20.0984993,24.90040016
3817.1628,0.009,0.038,0.417,0.0,56.19810104,8.115599632,2.326299906,20.41239929,25.50119972
3817.3152,0.019,0.039,0.392,0.0,54.59270096,8.081500053,2.311300039,20.80789948,25.68849945
3818.0772,0.036,0.04,0.275,0.004,45.98339844,8.075300217,2.282399893,29.23480034,24.88899994
3818.2296,0.03,0.046,0.237,0.002,42.55810165,8.12250042,2.288300037,29.26619911,24.88920021
3818.382,0.037,0.05,0.221,0.004,41.05379868,8.135399818,2.278100014,28.89660072,24.77770042
3818.5344,0.045,0.052,0.212,0.011,40.15159988,8.135399818,2.266700029,28.9279995,24.46380043
3819.2964,0.045,0.07,0.165,0.01,35.15240097,8.075099945,2.263099909,27.48119927,24.12290001
3819.6012,0.028,0.093,0.123,0.001,29.94610024,8.060899735,2.280999899,27.9449997,23.94910049
3819.7536,0.007,0.096,0.119,0.0,29.32089996,8.095100403,2.307699919,27.97649956,23.32819939
3820.5156,0.037,0.081,0.139,0.004,31.94659996,8.200400353,2.270900011,28.42060089,23.15110016
3820.668,0.043,0.08,0.137,0.009,31.72439957,8.215200424,2.262099981,28.96689987,23.11610031
3820.8204,0.039,0.079,0.137,0.006,31.72400093,8.197600365,2.267299891,29.39929962,23.21330071
3820.9728,0.021,0.081,0.136,0.0,31.6473999,8.175100327,2.291100025,29.02980042,24.14439964
3821.7348,0.062,0.049,0.234,0.046,42.31090164,8.09469986,2.246200085,27.98419952,25.37240028
3821.8872,0.069,0.042,0.273,0.075,45.77999878,8.09469986,2.239599943,28.0156002,25.1746006
3822.0396,0.073,0.035,0.332,0.097,50.45349884,8.097299576,2.238100052,27.64609909,24.77330017
3822.192,0.072,0.031,0.382,0.087,53.96969986,8.103899956,2.243099928,27.27659988,24.62179947
3822.954,0.032,0.029,0.425,0.002,56.65940094,8.134599686,2.296200037,26.23119927,25.74740028
3823.1064,0.039,0.034,0.363,0.006,52.65930176,8.134599686,2.283900023,26.26269913,25.94510078
3823.2588,0.047,0.036,0.334,0.013,50.56399918,8.134599686,2.272200108,26.6949997,25.56360054
3824.1732,0.059,0.055,0.207,0.035,39.73619843,8.11439991,2.248699904,28.08609963,24.81800079
3824.3256,0.058,0.065,0.17,0.034,35.69060135,8.086000443,2.245899916,28.9192009,24.53590012
3824.478,0.058,0.072,0.15,0.034,33.39260101,8.054200172,2.244100094,29.35140038,24.26650047
3824.6304,0.051,0.078,0.134,0.018,31.4137001,8.040399551,2.252099991,30.18440056,24.1765995
3825.3924,0.056,0.112,0.091,0.028,25.28520012,8.013999939,2.240499973,30.74220085,23.69790077
3825.5448,0.054,0.131,0.079,0.025,23.34690094,8.013899803,2.24090004,30.37280083,23.37330055
3825.6972,0.049,0.14,0.075,0.015,22.69409943,8.013899803,2.247600079,30.0034008,23.33860016
3825.8496,0.052,0.131,0.082,0.021,23.89620018,8.013899803,2.243999958,29.23320007,23.09900093
3826.6116,0.035,0.079,0.154,0.004,33.81330109,8.013799667,2.274100065,26.18429947,23.81909943
3826.764,0.034,0.08,0.153,0.003,33.69409943,8.046899796,2.276000023,26.21570015,23.8635006
3826.9164,0.047,0.083,0.149,0.014,33.19620132,8.088700295,2.257800102,25.84639931,24.06290054
3827.0688,0.045,0.086,0.145,0.011,32.69900131,8.112199783,2.259999991,25.66419983,24.17919922
3827.8308,0,1,0.139,0.0,32.00680161,8.173899651,2.323800087,26.43569946,20.11980057
3827.9832,0.003,1,0.139,0.0,32.00640106,8.133799553,2.313899994,25.97520065,20.24500084
3828.1356,0.001,1,0.138,0.0,31.83860016,8.133700371,2.316900015,25.73089981,20.16839981
3828.288,0.003,1,0.134,0.0,31.40449905,8.128899574,2.313899994,24.47019959,20.56559944
3829.05,0,1,0.16,0.0,34.51869965,8.093500137,2.326900005,23.48180008,20.91419983
3829.2024,0.006,0.09,0.168,0.0,35.50910187,8.133500099,2.313999891,21.24180031,21.06520081
3829.3548,0.017,0.089,0.174,0.0,36.20980072,8.173600197,2.299200058,20.54070091,21.06529999
3829.5072,0.02,0.096,0.178,0.0,36.66410065,8.173600197,2.295900106,18.70289993,21.18540001
3830.2692,0,1,0.322,0.0,49.72850037,8.173399925,2.36529994,11.82059956,21.05120087
3830.4216,0,1,0.409,0.0,55.67630005,8.147800446,2.398600102,11.31070042,21.23740006
3830.574,0,1,0.46,0.0,58.74119949,8.153300285,2.420700073,10.23060036,21.90579987
3830.7264,0,1,0.428,0.0,56.88090134,8.133299828,2.421999931,9.914400101,21.66239929
3831.4884,0,1,0.249,0.0,43.71469879,8.15320015,2.362499952,12.41230011,20.82819939
3831.6408,0,1,0.246,0.0,43.4137001,8.15320015,2.343699932,13.17749977,21.11650085
3831.7932,0.002,1,0.256,0.0,44.3144989,8.153100014,2.325000048,13.65970039,21.19440079
3831.9456,0.015,0.084,0.274,0.0,45.86569977,8.153100014,2.309900045,13.85060024,22.36199951
3832.7076,0.007,0.049,0.449,0.0,58.13040161,8.132900238,2.330800057,14.68060017,25.12849999
3832.86,0.005,1,0.424,0.0,56.62770081,8.192700386,2.331799984,15.19299984,25.14410019
3833.0124,0,1,0.259,0.0,44.61059952,8.159600258,2.346999884,15.8295002,24.0727005
3833.1648,0,1,0.226,0.0,41.53170013,8.152899742,2.349999905,17.36840057,23.25359917
3833.9268,0.012,0.091,0.154,0.0,33.89730072,8.192799568,2.304500103,22.88619995,21.20709992
3834.0792,0.012,0.09,0.151,0.0,33.49269867,8.186499596,2.304399967,23.53009987,21.92819977
3834.2316,0.003,1,0.141,0.0,32.29069901,8.152700424,2.314699888,22.94910049,23.21229935
3834.384,0.002,1,0.141,0.0,32.29029846,8.152700424,2.315799952,22.98060036,23.18829918
3835.146,0.028,0.084,0.141,0.001,32.28839874,8.032400131,2.282799959,27.01790047,22.23139954
3835.4508,0.041,0.088,0.141,0.007,32.28760147,8.032400131,2.2651999,25.63949966,21.91139984
3835.6032,0.037,0.097,0.139,0.005,31.97489929,8.021300316,2.269799948,23.66629982,21.91160011
3836.3652,0.046,0.107,0.137,0.012,31.68460083,8.03219986,2.25880003,21.78770065,23.23559952
3836.5176,0.027,0.105,0.137,0.001,31.68420029,8.03219986,2.283299923,22.23250008,23.47039986
3836.67,0.018,0.102,0.136,0.0,31.5720005,8.03219986,2.294800043,23.05190086,23.82999992
3836.8224,0.015,0.101,0.132,0.0,31.08279991,8.032099724,2.298000097,23.88430023,23.83399963
3837.5844,0.064,0.156,0.071,0.054,22.00419998,8.072099686,2.226900101,27.91480064,20.90979958
3837.7368,0.06,0.169,0.064,0.039,20.87050057,8.152099609,2.231800079,28.2201004,20.95560074
3837.8892,0.053,0.178,0.063,0.022,20.56990051,8.172100067,2.240700007,27.70779991,21.49780083
3838.0416,0.046,0.184,0.063,0.012,20.59770012,8.154899597,2.2493999,26.93840027,21.55500031
3838.8036,0,1,0.082,0.0,23.89669991,8.15019989,2.316200018,20.68969917,21.95339966
3838.956,0,1,0.089,0.0,24.97500038,8.11190033,2.336400032,20.72109985,21.91550064
3839.1084,0,1,0.094,0.0,25.75519943,8.097900391,2.349600077,20.75259972,21.91570091
3839.2608,0,1,0.107,0.0,27.67830086,8.071800232,2.345499992,20.78409958,22.10790062
3840.0228,0.007,0.127,0.123,0.0,29.87380028,8.0916996,2.308099985,20.53989983,21.95219994
3840.1752,0.013,0.121,0.128,0.0,30.54210091,8.091600418,2.299700022,20.70479965,20.95779991
3840.3276,0.014,0.119,0.139,0.0,31.98419952,8.13160038,2.299900055,19.35429955,21.47340012
3840.48,0.023,0.086,0.199,0.001,38.87939835,8.151599884,2.29369998,18.7595005,22.22789955
3841.242,0.046,0.035,0.645,0.012,68.02410126,8.151499748,2.287699938,14.20769978,28.38739967
3841.3944,0.061,0.04,0.565,0.041,64.33339691,8.151499748,2.265799999,14.13599968,28.35269928
3841.5468,0.057,0.04,0.554,0.031,63.79309845,8.151499748,2.270299912,14.39500046,28.26790047
3841.6992,0.049,0.038,0.573,0.015,64.69290161,8.17140007,2.281699896,14.53689957,28.14949989
3842.4612,0.012,0.06,0.297,0.0,47.73320007,8.15130043,2.315900087,17.88279915,24.85740089
3842.6136,0,1,0.236,0.0,42.49580002,8.15130043,2.353699923,18.65500069,23.05109978
3842.766,0,1,0.205,0.0,39.48419952,8.151200295,2.376499891,19.77039909,21.79190064
3842.9184,0,1,0.132,0.0,31.06760025,8.131199837,2.379499912,19.96960068,20.55990028
3843.6804,0.021,0.098,0.162,0.0,34.79389954,8.171099663,2.292999983,20.17289925,22.00530052
3843.8328,0.031,0.086,0.185,0.002,37.35889816,8.151100159,2.282299995,20.10149956,23.03730011
3843.9852,0.061,0.078,0.203,0.043,39.33150101,8.130999565,2.244800091,20.01510048,23.65509987
3844.1376,0.081,0.079,0.211,0.155,40.06880188,8.151000023,2.219199896,19.10689926,24.29000092
3844.8996,0.049,0.118,0.17,0.016,35.77759934,8.1583004,2.257699966,15.84029961,26.15740013
3845.052,0.045,0.083,0.239,0.011,42.76699829,8.170900345,2.268699884,16.02269936,26.53420067
3845.2044,0.054,0.068,0.273,0.024,45.76750183,8.150799751,2.25970006,17.0814991,26.62940025
3845.3568,0.05,0.065,0.273,0.018,45.76699829,8.119600296,2.263999939,18.02389908,26.65430069
3846.1188,0.087,0.076,0.166,0.213,35.26089859,8.064700127,2.207700014,25.00049973,25.44739914
3846.2712,0.088,0.074,0.171,0.222,35.8606987,8.050600052,2.207099915,25.03190041,24.50830078
3846.4236,0.078,0.09,0.144,0.131,32.5707016,8.050600052,2.217099905,24.29409981,24.30500031
3846.576,0.062,0.097,0.138,0.046,31.88920021,8.018199921,2.237699986,23.49430084,23.95509911
3847.338,0.018,0.191,0.078,0.0,23.25499916,8.167300224,2.28760004,21.25079918,19.65209961
3847.4904,0.015,0.201,0.075,0.0,22.65460014,8.122699738,2.291399956,21.28230095,19.39380074
3847.6428,0.003,1,0.078,0.0,23.25440025,8.108400345,2.307199955,21.31369972,19.07699966
3847.7952,0,1,0.077,0.0,22.99990082,8.075300217,2.316400051,22.14529991,18.8118
3848.7096,0.019,0.202,0.069,0.0,21.75219917,8.070199966,2.285200119,22.73399925,20.70840073
3848.862,0.015,0.218,0.064,0.0,20.8519001,8.070199966,2.290499926,22.76539993,19.71640015
3849.0144,0.012,0.242,0.066,0.0,21.15169907,8.070199966,2.294500113,19.99530029,19.77149963
3849.7764,0.041,0.205,0.09,0.007,25.05039978,8.109999657,2.259599924,17.15679932,23.1257
3849.9288,0.044,0.185,0.101,0.01,26.76119995,8.149999619,2.25699997,16.91950035,23.24559975
3850.0812,0.045,0.154,0.127,0.011,30.47920036,8.191300392,2.258599997,16.18689919,23.00620079
3850.2336,0.045,0.149,0.14,0.01,32.05989838,8.22990036,2.26060009,15.20610046,23.41200066
3850.386,0.044,0.151,0.152,0.01,33.5760994,8.269800186,2.262500048,13.8508997,23.36709976
3850.9956,0.065,0.115,0.281,0.057,46.4396019,8.341899872,2.245500088,9.822099686,23.44989967
3851.148,0.04,0.087,0.396,0.007,54.85469818,8.385499954,2.284399986,9.309900284,23.84600067
3851.3004,0,1,0.548,0.0,63.45980072,8.365200043,2.345000029,8.677499771,24.63500023
3851.4528,0,1,0.726,0.0,71.37590027,8.369099617,2.388299942,8.18389988,25.35810089
3851.6052,0,1,0.777,0.0,73.34980011,8.369000435,2.400000095,7.294199944,27.43400002
3852.2148,0,1,0.527,0.0,62.40940094,8.388699532,2.431099892,7.414500237,25.77109909
3852.3672,0,1,0.646,0.0,68.05130005,8.446800232,2.444999933,8.213100433,27.0583992
3852.672,0,1,0.182,0.0,37.0265007,8.408399582,2.406100035,8.997900009,31.28860092
3852.8244,0,1,0.008,0.0,9.118300438,8.29090023,2.299299955,9.75,29.85880089
3853.434,0.082,0.975,0.0,0.156,2.809600115,8.207900047,2.190399885,11.92570019,21.11420059
3853.5864,0.077,1,0.0,0.117,2.807800055,8.207799912,2.197000027,11.92949963,20.9871006
3853.7388,0.063,1,0.0,0.05,3.106100082,8.207699776,2.214099884,10.65180016,20.86580086
3853.8912,0.041,1,0.0,0.007,3.306900024,8.20759964,2.243499994,5.935200214,20.41320038
3854.0436,0.035,1,0.0,0.003,3.40260005,8.212499619,2.250999928,4.660099983,20.1140995
3854.6532,0.018,1,0.0,0.0,4.475699902,8.247099876,2.273200035,1.952399969,21.83539963
3854.8056,0.013,1,0.0,0.0,4.947999954,8.246999741,2.279200077,1.876099944,22.09600067
3854.958,0.001,1,0.0,0.0,6.013000011,8.246899605,2.29640007,1.7227,22.35840035
3855.1104,0.001,1,0.0,0.0,6.691400051,8.220499992,2.296499968,1.563300014,22.8980999
3855.2628,0.001,1,0.003,0.0,7.851900101,8.206700325,2.298099995,1.486899972,23.45000076
